substrate,enzyme,temperature,time,ph,conversion
PET,PETase (FAST-PETase),31.06703717195874,49.470007310977834,5.652159667863599,0.18908988583557035
Lignin,Laccase (TrLcc1),31.575092630940617,35.49018006199679,5.9397018370794665,1.0
Lignin,Laccase (TrLcc1),28.532522313181097,64.7913065546232,6.170934807561023,1.0
Xylan,Xylanase (TlXyn10A),34.706240453615585,24.728736638191002,6.032261348694175,1.0
Lignin,Laccase (TrLcc1),32.36199110988296,43.49643232571193,6.550711144259961,1.0
Lactose,β-Galactosidase,36.10132678422385,27.353532649102384,5.336196286083345,1.0
Starch,α-Amylase (Bacillus),37.91431975976135,17.47023318899039,5.930514108181392,1.0
Lignin,Laccase (TrLcc1),34.963976851077575,2.8862332131240507,5.71467762906382,1.0
PET,PETase (FAST-PETase),38.79747971353213,39.44524126532541,5.818029770476168,0.14278906808535022
Glucose,Glucose Oxidase,29.90775735061539,21.974721174754592,5.520182390037092,1.0
Lignin,Laccase (TrLcc1),42.463346558550775,61.07436013450176,6.390392242797498,1.0
Maltotriose,α-Amylase,43.32728032064624,55.55035446022337,5.482383083292639,1.0
Lignin,Laccase (TrLcc1),34.13948564911031,12.052521939854515,6.157992243044012,1.0
Glucose,Glucose Oxidase,35.09450749221793,69.03595746267358,6.222401362994584,1.0
Glucose,Glucose Oxidase,32.419072128833896,57.124448530372845,6.238566927664677,1.0
PET,PETase (FAST-PETase),37.99289304617852,2.6994012868855615,6.072549042602751,0.040579171392457966
Maltotriose,α-Amylase,42.13395393899864,50.81189541843815,5.982060566412911,1.0
Cellulose,Cellulase (TrCel7A),39.5373901860854,46.593378021297106,6.3536463328229615,0.6306125392456432
Xylan,Xylanase (TlXyn10A),31.12607000395146,8.489944727447837,6.839975704374455,1.0
Xylan,Xylanase (TlXyn10A),35.95525163639794,32.73435649831272,6.506442523342077,1.0
Maltotriose,α-Amylase,33.91010236996947,64.51182555855684,5.818913039318571,1.0
Xylan,Xylanase (TlXyn10A),33.41490838392721,67.7160053202234,5.737309719602278,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.622068509053125,55.07674511966852,6.444999564276728,1.0
Xylan,Xylanase (TlXyn10A),33.249997017675454,32.53263595096138,5.327902675524431,1.0
Lignin,Laccase (TrLcc1),33.36487705406327,21.48340741208572,4.4623728442755874,1.0
Maltotriose,α-Amylase,43.305322435848275,42.19171244002419,5.964419783190644,1.0
Casein,Protease (Subtilisin),37.34222812253235,1.4318943885358755,6.260625952112337,1.0
Lignin,Laccase (TrLcc1),31.467798806440705,25.813417735435166,5.737112412729273,1.0
Lignin,Laccase (TrLcc1),29.167218417244044,16.112901636534172,5.780136157161504,1.0
Starch,α-Amylase (Bacillus),31.071143419275774,30.707875212025712,5.716326866639347,1.0
Casein,Protease (Subtilisin),39.666287113681726,58.67340084578046,5.643057818637703,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.79133579764642,52.535869017635534,5.802366707008767,1.0
Cellulose,Cellulase (TrCel7A),32.09501756208605,53.003434121223904,5.759271334718685,0.6065328468309199
Glucose,Glucose Oxidase,30.99617496778947,58.73660092544228,6.496992911296691,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.16397267427529,6.600636363004954,5.048516395604232,1.0
Lactose,β-Galactosidase,35.027358082224865,54.43747594301009,6.827092506392072,1.0
Cellulose,Cellulase (TrCel7A),31.430345784652896,21.034672238295048,5.693285729118136,0.4557486828865218
PET,PETase (FAST-PETase),45.51923924772413,4.3887572183174886,5.954645322774097,0.11308407332212839
Starch,α-Amylase (Bacillus),29.78999368264757,46.251828978442326,5.149196064870141,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,38.654013507375524,48.438039099818425,5.977075881240871,1.0
Starch,α-Amylase (Bacillus),38.60978019557544,59.709635095891976,6.107071761281464,1.0
Avicel,Cellulase (CtCel5A),42.21527068583168,19.635168039833204,5.840348470729115,0.9072397474640553
p-Nitrophenyl-β-D-cellobioside,Cellulase,33.51771027626587,61.44952128050369,5.719063727339687,1.0
Cellulose,Cellulase (TrCel7A),41.848223564416536,3.6978952769995517,5.650681487962422,0.2287875883286938
Maltotriose,α-Amylase,38.261020745803464,60.423870602419065,5.722128696067682,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,37.20856403172575,41.779788794182615,6.526293117789328,1.0
Glucose,Glucose Oxidase,28.58526589068798,63.809207088986504,6.228673178240795,1.0
Cellulose,Cellulase (TrCel7A),32.99455451177478,19.93366215839491,6.498479758857473,0.4788168012901348
Polyurethane,PUase (PsEstA),33.9357934677814,21.59577238114039,5.678550557228982,0.07742319182333948
Glucose,Glucose Oxidase,33.35564720861404,45.52878237984097,5.439907795664348,1.0
Polyurethane,PUase (PsEstA),45.28223328956565,29.084845522711426,6.14573633876817,0.0559024646424862
Glucose,Glucose Oxidase,36.549781533066096,25.150758913236956,6.740010585186837,1.0
Avicel,Cellulase (CtCel5A),40.670677127905634,40.052325489153915,6.125417116320439,1.0
Xylan,Xylanase (TlXyn10A),27.07491798845598,52.692102881104674,5.984659802630926,1.0
Casein,Protease (Subtilisin),39.06906762458338,39.583500479858905,6.536635364918141,1.0
Casein,Protease (Subtilisin),36.28513866329056,70.53429923871066,5.086357579096272,1.0
Cellulose,Cellulase (TrCel7A),41.16436381995644,29.969956927679636,5.7121909942890685,0.6211130613236819
PET,PETase (FAST-PETase),29.17262138223706,42.09487487580482,6.408903012290237,0.19737066050780405
Glucose,Glucose Oxidase,33.68703395088627,19.5776571618294,6.453799946517036,1.0
Casein,Protease (Subtilisin),36.86748610093167,52.75200101325749,6.9521718053599475,1.0
Cellulose,Cellulase (TrCel7A),33.59519696137202,34.60441726059144,6.5597767335246315,0.6322240802028363
Polyurethane,PUase (PsEstA),36.07548892893611,60.34032042126927,6.477443655075679,0.07001812841911485
Polyurethane,PUase (PsEstA),33.809166672738606,70.99445318811465,6.083182889532197,0.049332107076389534
p-Nitrophenyl-β-D-cellobioside,Cellulase,26.668258926174104,45.54233479215129,6.059814341502775,1.0
Casein,Protease (Subtilisin),31.80102304490001,53.483517545768244,6.458303550785876,1.0
Glucose,Glucose Oxidase,43.98100245570305,68.75420335281879,6.170553452351511,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,41.84950580796073,17.876447515041704,5.34667091380536,1.0
Xylan,Xylanase (TlXyn10A),31.629839146611822,37.9082559828437,6.338352151337167,1.0
Cellulose,Cellulase (TrCel7A),36.47218522416817,51.38584652142336,6.333104613234748,0.7106764110636978
Lignin,Laccase (TrLcc1),34.92548045367201,46.2266599699116,6.7853440832781855,1.0
Lactose,β-Galactosidase,35.858546803788144,46.74860300895475,5.877931455067318,1.0
Lignin,Laccase (TrLcc1),34.67289355068946,6.387048919053448,5.659366383026056,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,32.75754441948221,37.89370934966557,6.459474550715972,1.0
Cellulose,Cellulase (TrCel7A),31.369915468667607,4.856197065456218,6.034894508798509,0.30525881897119733
Casein,Protease (Subtilisin),32.97679153257318,6.121086447796154,5.488846975732774,1.0
PET,PETase (FAST-PETase),40.70689394629088,9.358287259037668,6.192532118115194,0.19634680563636017
Casein,Protease (Subtilisin),28.297767275319785,11.507046375288224,5.654938990777528,1.0
Cellulose,Cellulase (TrCel7A),31.373958940756346,52.21181174449951,6.069756746514062,0.6155768741910677
Cellulose,Cellulase (TrCel7A),39.004543539202324,28.754393008960207,6.128059720356917,0.6063638355415605
PET,PETase (FAST-PETase),35.68540736411567,6.582322793217156,6.312226641765017,0.1208587104445287
Starch,α-Amylase (Bacillus),34.04973973678234,20.103654181349317,5.709273363934825,1.0
Cellulose,Cellulase (TrCel7A),31.86087650940249,19.784023603569473,6.467728176140408,0.4981553248300451
Glucose,Glucose Oxidase,41.36880689103934,61.49574734175629,5.849623479030758,1.0
Xylan,Xylanase (TlXyn10A),29.22001470253706,52.32118719012743,6.201607036668458,1.0
Starch,α-Amylase (Bacillus),25.454394900747317,33.80247910027576,6.783464989589664,1.0
Xylan,Xylanase (TlXyn10A),46.25574486856934,9.086993864379746,6.456379378619538,1.0
Starch,α-Amylase (Bacillus),38.22738361332185,46.96987974520526,5.661558365899771,1.0
Maltotriose,α-Amylase,35.559058028969574,49.143398100791885,6.385071795441701,1.0
PET,PETase (FAST-PETase),34.68106325791416,13.666471254685778,6.439032353056403,0.11075399389227833
Lignin,Laccase (TrLcc1),41.038426447071956,23.911860434214802,6.0133052314041935,1.0
Maltotriose,α-Amylase,48.428969539104365,62.611659589134106,6.4443882663510905,1.0
Lignin,Laccase (TrLcc1),37.35306312943691,14.506363919350322,5.936375979512967,1.0
Lactose,β-Galactosidase,39.42012720915774,62.19684703153219,6.998474752117729,1.0
Casein,Protease (Subtilisin),36.87348537713189,70.83669370145395,5.746631459012389,1.0
Avicel,Cellulase (CtCel5A),33.39385948742913,53.83907719333793,5.8867075177705095,1.0
Glucose,Glucose Oxidase,31.07548398168541,9.653186350669703,5.428200113582323,1.0
Glucose,Glucose Oxidase,35.86203363501651,49.27463131008224,6.652661688311898,1.0
Casein,Protease (Subtilisin),30.256276113196385,39.246558290019664,5.344209048976957,1.0
Glucose,Glucose Oxidase,38.04038303777584,60.0918116578972,5.610859080127032,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,28.562053126816206,31.65815833531593,5.355063207471415,1.0
Avicel,Cellulase (CtCel5A),29.429374660120974,17.339583908658657,5.630804467822404,0.8395295787514944
Casein,Protease (Subtilisin),29.01642359763877,38.2186804462168,5.549060351273104,1.0
Polyurethane,PUase (PsEstA),35.20308780752308,68.59149396683006,5.978647901338654,0.24404305347729993
Avicel,Cellulase (CtCel5A),34.31687850140045,61.19427370937549,5.343818404203833,1.0
Casein,Protease (Subtilisin),38.28346719092488,22.54782916170034,5.8319354693144,1.0
Maltotriose,α-Amylase,29.415850946585646,34.28414660563975,5.488719393385912,1.0
Casein,Protease (Subtilisin),39.82713187478979,33.70415057958387,5.950924621953125,1.0
Cellulose,Cellulase (TrCel7A),34.86454494369145,48.55140873030371,5.687311619575243,0.6464117253803155
Maltotriose,α-Amylase,35.604460737445756,20.094789249732884,5.158306411023869,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.69088681645121,45.01175505917203,6.206229858729231,1.0
Lignin,Laccase (TrLcc1),36.36260825511808,54.304936189731954,7.169971025121043,1.0
Polyurethane,PUase (PsEstA),41.11915442173559,35.050625730113524,6.240238076460551,0.06796561093659516
PET,PETase (FAST-PETase),45.00420799050684,40.67569304411403,5.615261665891671,0.21071905230723653
Avicel,Cellulase (CtCel5A),38.06231566949753,63.244723504335575,6.334805623051568,1.0
Maltotriose,α-Amylase,32.35856512657858,70.56867279044813,6.848841258068525,1.0
Maltotriose,α-Amylase,26.243619301166785,57.686535967339964,5.331762567008484,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.91490732454732,16.8547242397212,5.663225241622704,1.0
Polyurethane,PUase (PsEstA),27.080387030262454,53.766826440722205,6.065243189852174,0.015169877303972776
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.09795986301127,15.173243975665308,6.008339858989022,1.0
Glucose,Glucose Oxidase,39.76011660012505,50.34469385792132,6.192843092846795,1.0
Starch,α-Amylase (Bacillus),41.37580178132873,28.66625191189013,6.151841128477562,1.0
Avicel,Cellulase (CtCel5A),27.286380875760244,39.36047703588266,5.528673665806878,0.7951960337170011
Starch,α-Amylase (Bacillus),40.72216026550593,41.86155284408376,6.414415764315841,1.0
Cellulose,Cellulase (TrCel7A),36.64805651033687,49.31136758759113,5.767312414955296,0.7600431684726112
p-Nitrophenyl-β-D-cellobioside,Cellulase,29.606132558472964,55.30693094029171,5.477867791127917,1.0
Glucose,Glucose Oxidase,42.72630254429973,17.005773323644327,6.625284801202952,1.0
Lactose,β-Galactosidase,31.567759220590553,49.354712797107915,6.881582737995372,1.0
Polyurethane,PUase (PsEstA),28.05150901740602,20.357916633062054,6.016902790144543,0.11020786360936356
Maltotriose,α-Amylase,38.375259833104515,15.063082371318295,5.250291208484431,1.0
Maltotriose,α-Amylase,34.49649294900255,21.15539735089533,6.540212235937887,1.0
Starch,α-Amylase (Bacillus),30.327721250095138,19.932779830353315,6.523777590851668,1.0
Polyurethane,PUase (PsEstA),43.567343078998334,65.96569452146679,5.780372016244719,0.11310647876428342
Avicel,Cellulase (CtCel5A),27.915121922815985,42.28185925138633,5.3676770378218555,0.7691452751890121
Xylan,Xylanase (TlXyn10A),41.55812749299125,57.095402889267284,5.569475866715164,1.0
Xylan,Xylanase (TlXyn10A),32.820877600265,42.860283659842224,6.375186318892694,1.0
Cellulose,Cellulase (TrCel7A),31.216774052394012,66.38924601465659,6.63984828797845,0.5149358299377473
Xylan,Xylanase (TlXyn10A),32.63895466231471,51.720086212625205,6.624201363677785,1.0
Polyurethane,PUase (PsEstA),34.30487804315902,33.56855830971945,5.268630088330733,0.09395649708597092
Xylan,Xylanase (TlXyn10A),38.666636487581364,20.367414725547665,6.073072713847478,1.0
PET,PETase (FAST-PETase),42.97355654660363,46.98133110042056,5.765540566754295,0.1358519508205332
PET,PETase (FAST-PETase),36.377105973460225,17.36035975779207,6.427339974369176,0.15879313857878946
Xylan,Xylanase (TlXyn10A),26.300667321143166,41.84740842877988,5.934501439512864,1.0
Cellulose,Cellulase (TrCel7A),38.38114991956893,8.676655281802585,5.017103546897642,0.49918894691114873
Lignin,Laccase (TrLcc1),36.56753313580103,35.29477426343014,5.259763783199599,1.0
Cellulose,Cellulase (TrCel7A),48.92692585891139,59.11439857026406,6.025355153194894,0.5091770217158234
Avicel,Cellulase (CtCel5A),44.571988003498184,23.78042893994818,5.639400288959428,0.814095856444981
Cellulose,Cellulase (TrCel7A),34.624379851544575,44.18005233248972,5.7583850874879055,0.6408485663454151
Casein,Protease (Subtilisin),41.6364469598584,67.95769197681115,6.738917193432032,1.0
Polyurethane,PUase (PsEstA),40.51162043365665,10.44863645486986,6.787282950166683,0.11309491593213934
Glucose,Glucose Oxidase,38.651545408340326,68.0475439505293,5.7381405808102315,1.0
Maltotriose,α-Amylase,38.42745923882046,56.411398668069566,6.743049716393495,1.0
Avicel,Cellulase (CtCel5A),25.880492575107525,10.796060021001818,6.20968655004916,0.5517677491864375
Cellulose,Cellulase (TrCel7A),31.049267641280963,41.843573047146144,5.914407435392689,0.5887176872922614
Glucose,Glucose Oxidase,39.26294998597379,4.495206296273887,6.803788634419495,1.0
PET,PETase (FAST-PETase),41.95255926226745,41.90751335170499,5.563395465273917,0.23460179858528735
Polyurethane,PUase (PsEstA),40.83308654111234,13.004693095486555,5.319521939964617,0.03379522867489489
Starch,α-Amylase (Bacillus),22.84015099413768,25.294791892375883,5.675788653049436,1.0
PET,PETase (FAST-PETase),34.21069683144585,7.93467896728299,5.914918972173666,0.14610278045760305
Lactose,β-Galactosidase,39.93464758272866,7.960932166864474,5.148280948865876,1.0
Glucose,Glucose Oxidase,32.93124459532241,22.173645155488806,5.6993442899304005,1.0
Lactose,β-Galactosidase,29.680771088267356,55.745386000455625,5.753865896465451,1.0
Polyurethane,PUase (PsEstA),30.54728609293501,15.148394291713105,5.2433929328739035,0.13528041212145953
p-Nitrophenyl-β-D-cellobioside,Cellulase,32.869048824589285,53.741322203877395,5.239769652875134,1.0
Lactose,β-Galactosidase,34.98840925402821,35.249810431008676,6.80242511055487,1.0
Casein,Protease (Subtilisin),30.74603183482638,44.93805232810247,6.04907514691072,1.0
Maltotriose,α-Amylase,37.925515535638965,13.676888883271005,6.019797132419644,1.0
Maltotriose,α-Amylase,31.46121639384831,32.5115567541918,5.341043557792613,1.0
Avicel,Cellulase (CtCel5A),38.61761241336452,69.52489756483948,6.419838404603258,1.0
Xylan,Xylanase (TlXyn10A),37.08359675037042,36.94087979155973,5.904573652270165,1.0
Lactose,β-Galactosidase,35.48224379393536,47.91928248993523,6.038708725477113,1.0
Starch,α-Amylase (Bacillus),34.80480985447875,23.05474550774921,6.771397420384406,1.0
Xylan,Xylanase (TlXyn10A),40.18617686131759,51.73010467491065,6.152649715632492,1.0
Cellulose,Cellulase (TrCel7A),37.41396573380248,33.69852417615155,6.616060136108263,0.7285932575235263
Cellulose,Cellulase (TrCel7A),35.956286535965305,24.172700717950605,7.2974075422382505,0.6809428313131459
Glucose,Glucose Oxidase,37.06501738029694,49.92655351780603,6.397292461973465,1.0
Lactose,β-Galactosidase,31.559875090642628,42.223190873364224,6.551116420997409,1.0
Polyurethane,PUase (PsEstA),36.512224627285846,14.85705805260184,6.51144163412663,0.11774088919331455
p-Nitrophenyl-β-D-cellobioside,Cellulase,30.672512463975647,50.380316573916545,5.756971946177445,1.0
PET,PETase (FAST-PETase),42.316647905725674,34.10247189521377,6.115872698656299,0.1806184319121201
Lignin,Laccase (TrLcc1),41.17205767095541,56.0031444181314,6.357247962478667,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,39.02007928182808,44.359124272989206,5.96161503606508,1.0
Avicel,Cellulase (CtCel5A),35.24399557697053,1.2186804644379854,6.273052731147013,0.3519710337206198
Starch,α-Amylase (Bacillus),35.611529411160014,6.882414750930984,5.7158961585592465,1.0
Avicel,Cellulase (CtCel5A),31.553461513586498,51.114085702282104,5.943387143273142,1.0
Glucose,Glucose Oxidase,37.02986951115941,58.85170840033559,6.090419096015736,1.0
Lignin,Laccase (TrLcc1),42.16302702646365,3.8136104997328983,5.767431114469165,1.0
Starch,α-Amylase (Bacillus),38.633833560710436,42.05026520493592,5.969081446941276,1.0
PET,PETase (FAST-PETase),37.335878556615334,33.721128738323394,5.71979715101664,0.25601781597625783
Casein,Protease (Subtilisin),30.059127109028125,62.11272285253696,5.416721755949309,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,38.30492327024176,39.12771082379268,5.916296040833429,1.0
Avicel,Cellulase (CtCel5A),40.72838670713629,59.706474146526965,6.762022727884544,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,41.6714079346458,24.09859751475662,6.602660382182701,1.0
Lignin,Laccase (TrLcc1),37.04775145754439,53.10333924687461,6.788777457296339,1.0
PET,PETase (FAST-PETase),34.38038376291247,43.51538794347409,6.303678354797104,0.23647502080783273
Xylan,Xylanase (TlXyn10A),34.9990753246361,54.49215584299107,5.840003049200529,1.0
Lactose,β-Galactosidase,32.63746009743886,52.04557381247718,5.483376366800481,1.0
Lignin,Laccase (TrLcc1),30.17554848461136,47.07985847372909,6.1332054252192965,1.0
PET,PETase (FAST-PETase),38.4263940438762,4.846443340122779,5.050063308912664,0.08762567089274222
